_uri,id,_date,_song,_artist,_peak-rank,_weeks-on-board,_genres,_track,_uri.1,year,keywords
Unknown,Deja_Vu_by_Beyonce_Featuring_Jay_Z,2006-07-01,Deja Vu,Beyonce Featuring Jay Z,4,17,"['alternative r&b', 'art pop', 'contemporary pop', 'contemporary r&b', 'country', 'dance-pop', 'electropop', 'funk', 'grammy winner', 'hard rock', 'hip hop rnb and dance hall', 'mbs-333', 'moombahton', 'pop', 'pop rap', 'r&b', 'rnb', 'soul']",Unknown,Unknown,2006,"alternative r&b, art pop, contemporary pop, contemporary r&b, country, dance-pop, electropop, funk, grammy winner, hard rock, hip hop rnb and dance hall, mbs-333, moombahton, pop, pop rap, r&b, rnb, soul"
2jv9Ppwz9u3lqWfXV0q2sW,Do_I_Make_You_Proud_by_Taylor_Hicks,2006-07-01,Do I Make You Proud,Taylor Hicks,1,8,"['american', 'american idol', 'blue-eyed soul', 'blues', 'blues rock', 'pop', 'rock']",Do I Make You Proud,2jv9Ppwz9u3lqWfXV0q2sW,2006,"american, american idol, blue-eyed soul, blues, blues rock, pop, rock"
1gFMesXcHHtIUhwzxYFOtz,A_Public_Affair_by_Jessica_Simpson,2006-07-15,A Public Affair,Jessica Simpson,14,12,"['pop', 'pop and chart']",A Public Affair,1gFMesXcHHtIUhwzxYFOtz,2006,"pop, pop and chart"
2UORsaluUZXiMvkkkedDTJ,Somewhere_Over_The_Rainbow_by_Katharine_McPhee,2006-07-15,Somewhere Over The Rainbow,Katharine McPhee,12,4,"['american idol', 'pop']",Somewhere Over The Rainbow,2UORsaluUZXiMvkkkedDTJ,2006,"american idol, pop"
0O45fw2L5vsWpdsOdXwNAR,SexyBack_by_Justin_Timberlake,2006-07-22,SexyBack,Justin Timberlake,1,36,"['boogie', 'contemporary r&b', 'dance-pop', 'disco', 'electropop', 'neo soul', 'pop', 'pop and chart', 'r&b', 'synth funk']",SexyBack,0O45fw2L5vsWpdsOdXwNAR,2006,"boogie, contemporary r&b, dance-pop, disco, electropop, neo soul, pop, pop and chart, r&b, synth funk"
5imShWWzwqfAJ9gXFpGAQh,Waiting_On_The_World_To_Change_by_John_Mayer,2006-07-29,Waiting On The World To Change,John Mayer,14,40,"['acoustic rock', 'alternative', 'americana', 'blues', 'blues rock', 'folk rock', 'jazz', 'john mayer', 'pop', 'pop rock', 'production music', 'rock', 'singer/songwriter', 'soul']",Waiting On The World To Change,5imShWWzwqfAJ9gXFpGAQh,2006,"acoustic rock, alternative, americana, blues, blues rock, folk rock, jazz, john mayer, pop, pop rock, production music, rock, singer/songwriter, soul"
40LQiUUUKXVGyNs09lHVjW,Lips_Of_An_Angel_by_Hinder,2006-07-29,Lips Of An Angel,Hinder,3,33,"['alternative', 'alternative metal', 'alternative rock', 'hard rock']",Lips Of An Angel,40LQiUUUKXVGyNs09lHVjW,2006,"alternative, alternative metal, alternative rock, hard rock"
7jRoWfRlLnGYEIEn4t4kbq,London_Bridge_by_Fergie,2006-08-05,London Bridge,Fergie,1,21,"['contemporary r&b', 'dance-pop', 'electro house', 'hip hop', 'pop', 'pop rap', 'r&b', 'soul and reggae', 'trap']",London Bridge,7jRoWfRlLnGYEIEn4t4kbq,2006,"contemporary r&b, dance-pop, electro house, hip hop, pop, pop rap, r&b, soul and reggae, trap"
0ADZ5dmXhlfzjMw6lefoPl,Far_Away_by_Nickelback,2006-08-05,Far Away,Nickelback,8,30,"['alternative rock', 'canadian', 'death metal', 'electropop', 'funk rock', 'hard rock', 'music_for_people_who_dislike_music', 'pop and chart', 'pop rock', 'post-grunge', 'rock']",Far Away,0ADZ5dmXhlfzjMw6lefoPl,2006,"alternative rock, canadian, death metal, electropop, funk rock, hard rock, music_for_people_who_dislike_music, pop and chart, pop rock, post-grunge, rock"
4PrquuUN34hswtM71OMvxS,Get_Up_by_Ciara_Featuring_Chamillionaire,2006-08-12,Get Up,Ciara Featuring Chamillionaire,7,20,"['dirty south', 'hip hop', 'hip hop rnb and dance hall', 'pop rap', 'rap', 'southern hip hop']",Get Up,4PrquuUN34hswtM71OMvxS,2006,"dirty south, hip hop, hip hop rnb and dance hall, pop rap, rap, southern hip hop"
0tYPj0NYa7vjlJaqlRSnJb,Chain_Hang_Low_by_Jibbs,2006-08-19,Chain Hang Low,Jibbs,7,20,['hip hop'],Chain Hang Low,0tYPj0NYa7vjlJaqlRSnJb,2006,hip hop
70wYA8oYHoMzhRRkARoMhU,When_You_Were_Young_by_The_Killers,2006-08-26,When You Were Young,The Killers,14,20,"['alternative', 'alternative rock', 'american', 'américain', 'heartland rock', 'indie', 'indie rock', 'las vegas', 'new wave', 'pop', 'pop rock', 'post-punk revival', 'rock', 'rock and indie', 'synthpop', 'united states', 'usa']",When You Were Young,70wYA8oYHoMzhRRkARoMhU,2006,"alternative, alternative rock, american, américain, heartland rock, indie, indie rock, las vegas, new wave, pop, pop rock, post-punk revival, rock, rock and indie, synthpop, united states, usa"
5F7IJrXD6Fa3EmqoYE0gU4,Say_Goodbye_by_Chris_Brown,2006-08-26,Say Goodbye,Chris Brown,10,23,"['_blacklist', 'abuser', 'american', 'anti vax', 'contemporary r&b', 'dance', 'dance-pop', 'electro house', 'electropop', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'misogynist', 'pop', 'pop rap', 'r&b', 'relic inn', 'rnb', 'wifebeater', ""ya man ain't me (produced by the.mp3""]",Say Goodbye,5F7IJrXD6Fa3EmqoYE0gU4,2006,"_blacklist, abuser, american, anti vax, contemporary r&b, dance, dance-pop, electro house, electropop, hip hop, hip hop rnb and dance hall, hip-hop, misogynist, pop, pop rap, r&b, relic inn, rnb, wifebeater, ""ya man aint me (produced by the.mp3"""
2JpUkUR0OsOlUUfm6iS8ic,Money_Maker_by_Ludacris_Featuring_Pharrell,2006-08-26,Money Maker,Ludacris Featuring Pharrell,1,25,"['american', 'dirty south', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'pop rap', 'rap', 'southern hip hop', 'trap rap']",Money Maker,2JpUkUR0OsOlUUfm6iS8ic,2006,"american, dirty south, hip hop, hip hop rnb and dance hall, hip-hop, pop rap, rap, southern hip hop, trap rap"
5FRIqUXfTazrtRmYEGO4G0,Show_Stopper_by_Danity_Kane,2006-09-02,Show Stopper,Danity Kane,8,20,Unknown,Show Stopper,5FRIqUXfTazrtRmYEGO4G0,2006,Unknown
3hc7PLcmuZbJGPjhIore1i,Too_Little_Too_Late_by_JoJo,2006-09-02,Too Little Too Late,JoJo,3,22,"['jojo', 'pop', 'pop and chart', 'united states']",Too Little Too Late,3hc7PLcmuZbJGPjhIore1i,2006,"jojo, pop, pop and chart, united states"
0ZUo4YjG4saFnEJhdWp9Bt,Before_He_Cheats_by_Carrie_Underwood,2006-09-16,Before He Cheats,Carrie Underwood,8,64,"['american idol', 'contemporary country', 'country', 'country pop', 'country rock', 'pop', 'pop rock']",Before He Cheats,0ZUo4YjG4saFnEJhdWp9Bt,2006,"american idol, contemporary country, country, country pop, country rock, pop, pop rock"
6yuvC80FcnVJNvC0DbXN9e,Come_To_Me_by_Diddy_Featuring_Nicole_Scherzinger,2006-09-16,Come To Me,Diddy Featuring Nicole Scherzinger,9,20,"['hip hop rnb and dance hall', 'sexy']",Come To Me,6yuvC80FcnVJNvC0DbXN9e,2006,"hip hop rnb and dance hall, sexy"
Unknown,Ring_The_Alarm_by_Beyonce,2006-09-23,Ring The Alarm,Beyonce,11,14,"['alternative r&b', 'art pop', 'contemporary pop', 'contemporary r&b', 'country', 'dance-pop', 'electropop', 'funk', 'grammy winner', 'hard rock', 'hip hop rnb and dance hall', 'mbs-333', 'moombahton', 'pop', 'pop rap', 'r&b', 'rnb', 'soul']",Unknown,Unknown,2006,"alternative r&b, art pop, contemporary pop, contemporary r&b, country, dance-pop, electropop, funk, grammy winner, hard rock, hip hop rnb and dance hall, mbs-333, moombahton, pop, pop rap, r&b, rnb, soul"
6lSylu4qTmLBGQB1zp5oCi,Walk_It_Out_by_Unk,2006-09-23,Walk It Out,Unk,10,36,Unknown,Walk It Out,6lSylu4qTmLBGQB1zp5oCi,2006,Unknown
5wQnmLuC1W7ATsArWACrgW,Welcome_To_The_Black_Parade_by_My_Chemical_Romance,2006-09-30,Welcome To The Black Parade,My Chemical Romance,9,26,"['alternative', 'alternative rock', 'emo', 'hard rock', 'matthew edward hall', 'pop and chart', 'pop punk', 'post-hardcore', 'punk', 'rock']",Welcome To The Black Parade,5wQnmLuC1W7ATsArWACrgW,2006,"alternative, alternative rock, emo, hard rock, matthew edward hall, pop and chart, pop punk, post-hardcore, punk, rock"
1D066zixBwqFYqBhKgdPzp,Fergalicious_by_Fergie,2006-10-07,Fergalicious,Fergie,2,27,"['contemporary r&b', 'dance-pop', 'electro house', 'hip hop', 'pop', 'pop rap', 'r&b', 'soul and reggae', 'trap']",Fergalicious,1D066zixBwqFYqBhKgdPzp,2006,"contemporary r&b, dance-pop, electro house, hip hop, pop, pop rap, r&b, soul and reggae, trap"
2kQuhkFX7uSVepCD3h29g5,Smack_That_by_Akon_Featuring_Eminem,2006-10-07,Smack That,Akon Featuring Eminem,2,30,"['2008 universal fire victim', '8 mile', 'american', 'boom bap', 'comedy rap', 'detroit', 'detroit hip hop', 'detroit hip-hop', 'eminem', 'english', 'gangsta rap', 'hardcore hip hop', 'hip hop', 'hip-hop', 'hiphop', 'horrorcore', 'kun', 'midwest hip hop', 'midwest hip-hop', 'pop and chart', 'pop rap', 'rap', 'rapper', 'relic inn', 'turkish', 'us', 'v']",Smack That,2kQuhkFX7uSVepCD3h29g5,2006,"2008 universal fire victim, 8 mile, american, boom bap, comedy rap, detroit, detroit hip hop, detroit hip-hop, eminem, english, gangsta rap, hardcore hip hop, hip hop, hip-hop, hiphop, horrorcore, kun, midwest hip hop, midwest hip-hop, pop and chart, pop rap, rap, rapper, relic inn, turkish, us, v"
6n9yCXvLhnYMgJIiIcMu7D,Rockstar_by_Nickelback,2006-10-14,Rockstar,Nickelback,6,49,"['alternative rock', 'canadian', 'death metal', 'electropop', 'funk rock', 'hard rock', 'music_for_people_who_dislike_music', 'pop and chart', 'pop rock', 'post-grunge', 'rock']",Rockstar,6n9yCXvLhnYMgJIiIcMu7D,2006,"alternative rock, canadian, death metal, electropop, funk rock, hard rock, music_for_people_who_dislike_music, pop and chart, pop rock, post-grunge, rock"
5rXkgeY6rpcHcsolCpXZHR,We_Fly_High_by_Jim_Jones,2006-10-21,We Fly High,Jim Jones,5,27,"['hip hop', 'hip hop rnb and dance hall']",We Fly High,5rXkgeY6rpcHcsolCpXZHR,2006,"hip hop, hip hop rnb and dance hall"
Unknown,Irreplaceable_by_Beyonce,2006-11-04,Irreplaceable,Beyonce,1,30,"['alternative r&b', 'art pop', 'contemporary pop', 'contemporary r&b', 'country', 'dance-pop', 'electropop', 'funk', 'grammy winner', 'hard rock', 'hip hop rnb and dance hall', 'mbs-333', 'moombahton', 'pop', 'pop rap', 'r&b', 'rnb', 'soul']",Unknown,Unknown,2006,"alternative r&b, art pop, contemporary pop, contemporary r&b, country, dance-pop, electropop, funk, grammy winner, hard rock, hip hop rnb and dance hall, mbs-333, moombahton, pop, pop rap, r&b, rnb, soul"
1GeECVH4Msg1zLm8DExkbH,Wind_It_Up_by_Gwen_Stefani,2006-11-18,Wind It Up,Gwen Stefani,6,18,"['2008 universal fire victim', 'american', 'contemporary r&b', 'dance-pop', 'electropop', 'new wave', 'no doubt', 'pop', 'pop and chart', 'pop rap', 'pop rock', 'rnb', 'rock', 'ska punk', 'united states']",Wind It Up,1GeECVH4Msg1zLm8DExkbH,2006,"2008 universal fire victim, american, contemporary r&b, dance-pop, electropop, new wave, no doubt, pop, pop and chart, pop rap, pop rock, rnb, rock, ska punk, united states"
1Ji8DhJGIQuV9kBiTgcChh,Make_It_Rain_by_Fat_Joe_Featuring_Lil_Wayne,2006-11-18,Make It Rain,Fat Joe Featuring Lil Wayne,13,24,"['as jailed', 'chopped and screwed', 'contemporary r&b', 'criminal', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'relic inn', 'southern hip hop', 'trap']",Make It Rain,1Ji8DhJGIQuV9kBiTgcChh,2006,"as jailed, chopped and screwed, contemporary r&b, criminal, gangsta rap, hip hop, hip hop rnb and dance hall, lil wayne, pop rap, r&b, rap, rap rock, relic inn, southern hip hop, trap"
1pLdjo3lOBbMaoR4ZpybFH,Promise_by_Ciara,2006-11-25,Promise,Ciara,11,20,"['contemporary r&b', 'crunk&b', 'dance', 'dance-pop', 'electropop', 'hip hop', 'pop', 'pop and chart', 'pop rap', 'r&b']",Promise,1pLdjo3lOBbMaoR4ZpybFH,2006,"contemporary r&b, crunk&b, dance, dance-pop, electropop, hip hop, pop, pop and chart, pop rap, r&b"
5AtFypwxB2ShXSxNj12dEd,Say_It_Right_by_Nelly_Furtado,2006-11-25,Say It Right,Nelly Furtado,1,30,"['2008 universal fire victim', 'canadian', 'euro/dance-pop', 'folk', 'hip hop', 'hip hop rnb and dance hall', 'pop', 'pop and chart', 'r&b', 'rock']",Say It Right,5AtFypwxB2ShXSxNj12dEd,2006,"2008 universal fire victim, canadian, euro/dance-pop, folk, hip hop, hip hop rnb and dance hall, pop, pop and chart, r&b, rock"
Unknown,You_by_Lloyd_Featuring_Lil_Wayne,2006-11-25,You,Lloyd Featuring Lil Wayne,9,24,"['as jailed', 'chopped and screwed', 'contemporary r&b', 'criminal', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'relic inn', 'southern hip hop', 'trap']",Unknown,Unknown,2006,"as jailed, chopped and screwed, contemporary r&b, criminal, gangsta rap, hip hop, hip hop rnb and dance hall, lil wayne, pop rap, r&b, rap, rap rock, relic inn, southern hip hop, trap"
7qFxSPDUDMQNGBqTvK4aEj,I_Luv_It_by_Young_Jeezy,2006-12-02,I Luv It,Young Jeezy,14,15,"['chopped and screwed', 'gangsta rap', 'hip hop', 'hustle', 'hyphy', 'rap', 'southern hip hop', 'trap rap']",I Luv It,7qFxSPDUDMQNGBqTvK4aEj,2006,"chopped and screwed, gangsta rap, hip hop, hustle, hyphy, rap, southern hip hop, trap rap"
5qhlC4Rzals34zxovrPzKp,Ice_Box_by_Omarion,2006-12-16,Ice Box,Omarion,12,21,"['contemporary r&b', 'hip hop', 'r&b', 'soul', 'soul and reggae']",Ice Box,5qhlC4Rzals34zxovrPzKp,2006,"contemporary r&b, hip hop, r&b, soul, soul and reggae"
4V2F0DZrAXOWq9hkwMMG3x,Lost_Without_U_by_Robin_Thicke,2006-12-23,Lost Without U,Robin Thicke,14,23,"['2008 universal fire victim', 'hip hop', 'hip hop rnb and dance hall', 'r&b', 'robin thicke beautiful', 'soul']",Lost Without U,4V2F0DZrAXOWq9hkwMMG3x,2006,"2008 universal fire victim, hip hop, hip hop rnb and dance hall, r&b, robin thicke beautiful, soul"
66ZcOcouenzZEnzTJvoFmH,The_Sweet_Escape_by_Gwen_Stefani_Featuring_Akon,2006-12-30,The Sweet Escape,Gwen Stefani Featuring Akon,2,40,"['2008 universal fire victim', 'american', 'contemporary r&b', 'dance-pop', 'electropop', 'new wave', 'no doubt', 'pop', 'pop and chart', 'pop rap', 'pop rock', 'rnb', 'rock', 'ska punk', 'united states']",The Sweet Escape,66ZcOcouenzZEnzTJvoFmH,2006,"2008 universal fire victim, american, contemporary r&b, dance-pop, electropop, new wave, no doubt, pop, pop and chart, pop rap, pop rock, rnb, rock, ska punk, united states"
1zyqZONW985Cs4osz9wlsu,On_The_Hotline_by_Pretty_Ricky,2007-01-06,On The Hotline,Pretty Ricky,12,19,"['hip hop', 'hip hop rnb and dance hall', 'rap']",On The Hotline,1zyqZONW985Cs4osz9wlsu,2007,"hip hop, hip hop rnb and dance hall, rap"
4KTtYhxFtFL7mBwnjkKfLm,Glamorous_by_Fergie_Featuring_Ludacris,2007-01-27,Glamorous,Fergie Featuring Ludacris,1,29,"['american', 'dirty south', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'pop rap', 'rap', 'southern hip hop', 'trap rap']",Glamorous,4KTtYhxFtFL7mBwnjkKfLm,2007,"american, dirty south, hip hop, hip hop rnb and dance hall, hip-hop, pop rap, rap, southern hip hop, trap rap"
3K01q0jtSNHeqx5gs97HH2,Push_It_To_The_Limit_by_Corbin_Bleu,2007-02-03,Push It To The Limit,Corbin Bleu,14,5,Unknown,Push It To The Limit,3K01q0jtSNHeqx5gs97HH2,2007,Unknown
61u8YHgwacXM9Sm5JOblkp,Last_Night_by_Diddy_Featuring_Keyshia_Cole,2007-02-03,Last Night,Diddy Featuring Keyshia Cole,10,22,"['hip hop', 'hip hop rnb and dance hall', 'r&b']",Last Night,61u8YHgwacXM9Sm5JOblkp,2007,"hip hop, hip hop rnb and dance hall, r&b"
45hOioMDJktr86iKDHC8gr,Girlfriend_by_Avril_Lavigne,2007-03-17,Girlfriend,Avril Lavigne,1,24,"['743219675026', 'alternative rock', 'bubblegum punk', 'dance-pop', 'electropop', 'indie rock', 'mall punk', 'pop', 'pop and chart', 'pop punk', 'pop rock', 'pop/rock', 'post-grunge', 'punk', 'punk rock', 'rock', 'soft rock', 'teen pop', 'teen punk']",Girlfriend,45hOioMDJktr86iKDHC8gr,2007,"743219675026, alternative rock, bubblegum punk, dance-pop, electropop, indie rock, mall punk, pop, pop and chart, pop punk, pop rock, pop/rock, post-grunge, punk, punk rock, rock, soft rock, teen pop, teen punk"
2mobr1UlKjhxDTOVqng3jw,Home_by_Daughtry,2007-03-17,Home,Daughtry,5,37,"['alternative rock', 'hard rock', 'pop and chart', 'rock']",Home,2mobr1UlKjhxDTOVqng3jw,2007,"alternative rock, hard rock, pop and chart, rock"
7snx7w5WZLHovS0xC45ZfP,Teardrops_On_My_Guitar_by_Taylor_Swift,2007-03-24,Teardrops On My Guitar,Taylor Swift,13,48,"['americana', 'contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'hp', 'icon', 'pop', 'pop rock', 'relic inn', 'singer-songwriter', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",Teardrops On My Guitar,7snx7w5WZLHovS0xC45ZfP,2007,"americana, contemporary country, country, country pop, country-pop, dance-pop, electropop, female vocals, fixme label mess, hp, icon, pop, pop rock, relic inn, singer-songwriter, singer/songwriter, taylor-swift, teen pop, top 40"
1L5tZi0izXsi5Kk5OJf4W0,Rehab_by_Amy_Winehouse,2007-03-31,Rehab,Amy Winehouse,9,20,"['27 club', 'blues', 'british', 'contemporary r&b', 'crossover jazz', 'death by overdose', 'english', 'frank', 'i heard love is blind', 'jazz', 'jazz and blues', 'jazz pop', 'neo soul', 'neo-soul', 'pop', 'pop soul', 'r&b', 'rhythm & blues', 'soul', 'uk', 'vocal jazz']",Rehab,1L5tZi0izXsi5Kk5OJf4W0,2007,"27 club, blues, british, contemporary r&b, crossover jazz, death by overdose, english, frank, i heard love is blind, jazz, jazz and blues, jazz pop, neo soul, neo-soul, pop, pop soul, r&b, rhythm & blues, soul, uk, vocal jazz"
0U969xYNlAyfzi8P1TaO7u,Wait_For_You_by_Elliott_Yamin,2007-04-07,Wait For You,Elliott Yamin,13,30,['american idol'],Wait For You,0U969xYNlAyfzi8P1TaO7u,2007,american idol
1lHXlGlve5Zx8tXLhyjDwM,Makes_Me_Wonder_by_Maroon_5,2007-04-21,Makes Me Wonder,Maroon 5,1,26,"['adult contemporary', 'automod ng', 'dance', 'dance-pop', 'electropop', 'fixme label mess', 'funk rock', 'music for soccer moms', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock and indie', 'slow pop']",Makes Me Wonder,1lHXlGlve5Zx8tXLhyjDwM,2007,"adult contemporary, automod ng, dance, dance-pop, electropop, fixme label mess, funk rock, music for soccer moms, pop, pop rock, pop/rock, rock, rock and indie, slow pop"
1NrJYpdAi7uosDRPmSYrsG,Apologize_by_Timbaland_Featuring_OneRepublic,2007-04-21,Apologize,Timbaland Featuring OneRepublic,2,47,"['folk pop', 'pop', 'pop rock', 'rock', 'rock and indie', 'united states']",Apologize,1NrJYpdAi7uosDRPmSYrsG,2007,"folk pop, pop, pop rock, rock, rock and indie, united states"
1MBM7CyZbwJpVbbZJnHHRg,Summer_Love_by_Justin_Timberlake,2007-04-28,Summer Love,Justin Timberlake,6,20,"['boogie', 'contemporary r&b', 'dance-pop', 'disco', 'electropop', 'neo soul', 'pop', 'pop and chart', 'r&b', 'synth funk']",Summer Love,1MBM7CyZbwJpVbbZJnHHRg,2007,"boogie, contemporary r&b, dance-pop, disco, electropop, neo soul, pop, pop and chart, r&b, synth funk"
3Zwu2K0Qa5sT6teCCHPShP,Thnks_Fr_Th_Mmrs_by_Fall_Out_Boy,2007-04-28,Thnks Fr Th Mmrs,Fall Out Boy,11,28,"['acoustic rock', 'alternative rock', 'emo', 'emo pop', 'emo-pop', 'hardcore punk', 'pop and chart', 'pop punk', 'pop rock', 'post-emo', 'rock']",Thnks Fr Th Mmrs,3Zwu2K0Qa5sT6teCCHPShP,2007,"acoustic rock, alternative rock, emo, emo pop, emo-pop, hardcore punk, pop and chart, pop punk, pop rock, post-emo, rock"
1IYaMVfidzSfvCUZYXhsU1,Party_Like_A_Rockstar_by_Shop_Boyz,2007-05-05,Party Like A Rockstar,Shop Boyz,2,22,['hip hop'],Party Like A Rockstar,1IYaMVfidzSfvCUZYXhsU1,2007,hip hop
24y3tSyLdRbpVsKhQrR2oj,Never_Again_by_Kelly_Clarkson,2007-05-12,Never Again,Kelly Clarkson,8,16,"['a filk artist', 'american idol', 'dance-pop', 'electropop', 'fixme label mess', 'music for soccer moms', 'pop', 'pop and chart', 'pop rock', 'rock', 'teen pop']",Never Again,24y3tSyLdRbpVsKhQrR2oj,2007,"a filk artist, american idol, dance-pop, electropop, fixme label mess, music for soccer moms, pop, pop and chart, pop rock, rock, teen pop"
0rFOs9paloAvEtzwDX1Kmc,Bubbly_by_Colbie_Caillat,2007-06-02,Bubbly,Colbie Caillat,5,47,"['classic pop and rock', 'folk pop', 'pop', 'singer/songwriter']",Bubbly,0rFOs9paloAvEtzwDX1Kmc,2007,"classic pop and rock, folk pop, pop, singer/songwriter"
6P5mjh3dfcYJ6JoDd4tdWI,This_Is_My_Now_by_Jordin_Sparks,2007-06-09,This Is My Now,Jordin Sparks,15,4,"['american idol', 'contemporary r&b', 'dance-pop', 'hip hop rnb and dance hall', 'pop']",This Is My Now,6P5mjh3dfcYJ6JoDd4tdWI,2007,"american idol, contemporary r&b, dance-pop, hip hop rnb and dance hall, pop"
1hGy2eLcmC8eKx7qr1tOqx,Beautiful_Girls_by_Sean_Kingston,2007-06-09,Beautiful Girls,Sean Kingston,1,22,"['hip hop', 'iswcs pending', 'pop', 'pop and chart', 'r&b', 'rnb']",Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,2007,"hip hop, iswcs pending, pop, pop and chart, r&b, rnb"
1Y4ZdPOOgCUhBcKZOrUFiS,Lip_Gloss_by_Lil_Mama,2007-06-09,Lip Gloss,Lil Mama,10,11,['hip hop rnb and dance hall'],Lip Gloss,1Y4ZdPOOgCUhBcKZOrUFiS,2007,hip hop rnb and dance hall
2bLqfJjuC5syrsgDsZfGmn,The_Way_I_Are_by_Timbaland_Featuring_Keri_Hilson,2007-06-16,The Way I Are,Timbaland Featuring Keri Hilson,3,38,"['anti vax', 'contemporary r&b', 'electro', 'electropop', 'pop', 'pop rap', 'r&b']",The Way I Are,2bLqfJjuC5syrsgDsZfGmn,2007,"anti vax, contemporary r&b, electro, electropop, pop, pop rap, r&b"
4Tn2llBm1g0UlWctmgPL8Z,Shut_Up_And_Drive_by_Rihanna,2007-06-23,Shut Up And Drive,Rihanna,15,20,"['barbade', 'barbadian', 'barbadien', 'barbados', 'contemporary r b', 'contemporary r&b', 'dance', 'dance-pop', 'dancehall', 'electro house', 'electropop', 'hip hop', 'pop', 'pop and chart', 'pop soul', 'r&b', 'reggae', 'rehab', 'rihanna', 'rnb']",Shut Up And Drive,4Tn2llBm1g0UlWctmgPL8Z,2007,"barbade, barbadian, barbadien, barbados, contemporary r b, contemporary r&b, dance, dance-pop, dancehall, electro house, electropop, hip hop, pop, pop and chart, pop soul, r&b, reggae, rehab, rihanna, rnb"
